id,URL,headline,author,date
a942ced4-1bdb-4be8-8508-c94588113267,https://www.theverge.com/2023/3/31/23522169/how-to-fix-disney-plus-brightness-dark-hdr-dolby-vision,Quick fixes: When Disney Plus is so dark you can barely see anything,Sean Hollister,2023-03-31T23:27:03.172Z
8c9bfade-13a7-4a5b-8f71-de8bd26c7108,https://www.theverge.com/2023/3/31/23665249/hoverboard-recall-jetson-rogue-cspc-recall-fire-risk,This hoverboard is being recalled after a fire that killed two children,Jay Peters,2023-03-31T21:43:35.868Z
b87e0872-c6b8-41a5-95ba-19d60931f785,https://www.theverge.com/2023/3/31/23665128/marvel-secret-invasion-disney-plus-skrulls,Marvel’s Secret Invasion series actually sounds kind of fascinating,Charles Pulliam-Moore,2023-03-31T21:07:03.791Z
5394d84a-d18f-40b8-b3b2-1b0765eefa40,https://www.theverge.com/2023/3/31/23664923/twitter-verification-for-organizations-free-for-most-followed,Twitter’s $1000 checkmark will be free for the 10000 most-followed companies,Mitchell Clark,2023-03-31T20:31:48.067Z
db50e96f-c754-4a90-883c-c4a0a7842f1a,https://www.theverge.com/2023/3/31/23665215/sonic-the-hedgehog-murder-mystery-game-free-steam,The Murder of Sonic the Hedgehog is a new real and free game you can play right now,Antonio G. Di Benedetto,2023-03-31T20:10:45.523Z
bca037fd-d074-4f14-9f01-db9e18bafeb0,https://www.theverge.com/23658631/kitchen-cooking-coffee-gadgets-favorite-tech,The Verge’s 13 favorite kitchen tools,Verge Staff,2023-03-29T13:30:00.000Z
b4a953a4-290b-45fa-b0c5-eb327d7b0b4a,https://www.theverge.com/2023/3/31/23664767/plant-sounds-stress-tomato-tobacco-research,This is what a plant sounds like when it’s stressed,Justine Calma,2023-03-31T19:48:31.551Z
375ccf28-68fb-4a65-9fdd-9af7860fe0a9,https://www.theverge.com/2023/3/31/23664748/truckla-tesla-model-3-pickup-truck-update-simone-giertz-video,The ‘Truckla’ DIY Tesla pickup truck is still trucking,Umar Shakir,2023-03-31T19:32:01.639Z
2d3dc7a1-1691-41d7-be98-fedee796ba98,https://www.theverge.com/2023/3/31/23664849/twitter-releases-algorithm-musk-open-source,Twitter takes its algorithm ‘open-source’ as Elon Musk promised,Mitchell Clark,2023-03-31T18:52:13.598Z
08c11233-2dbd-4ffb-a478-2e96974a4240,https://www.theverge.com/2023/3/31/23664814/gm-ev-restrict-apple-carplay-android-auto-google,GM is cutting off access to Apple CarPlay and Android Auto for its future EVs,Andrew J. Hawkins,2023-03-31T17:21:58.756Z
05308b26-b459-41c8-ad47-35fb42ffe804,https://www.theverge.com/2023/3/31/23664809/vampire-survivors-tides-of-the-foscari-fantasy-dlc-expansion-release-date,Vampire Survivors’ new fantasy-themed expansion launches in April for just $2,Jay Peters,2023-03-31T16:20:19.580Z
d2134efb-0589-4c77-a430-657ffe76de5f,https://www.theverge.com/2023/3/31/23664595/amazon-boys-come-first-aaron-foley-chuck-hayward,Amazon to adapt Aaron Foley’s Boys Come First as a new series,Charles Pulliam-Moore,2023-03-31T15:30:25.716Z
ea4d1877-3e5d-4e86-ac2e-9179e94c61e9,https://www.theverge.com/2023/3/31/23664636/federal-ev-tax-credit-vehicles-qualify-eligible-battery-china,Fewer EVs will qualify for the federal $7500 tax credit under updated rules,Andrew J. Hawkins,2023-03-31T15:06:33.625Z
0024f284-0700-475f-9153-aa7392a93e6d,https://www.theverge.com/2023/3/31/23664113/toys-hasbro-ceo-chris-cocks-magic-dungeons-and-dragons-transformers-business,The surprisingly complex business of toys with Hasbro CEO Chris Cocks,Nilay Patel,2023-03-31T15:03:46.177Z
9248482d-fdc3-4197-8fb4-7c9ec77afcc5,https://www.theverge.com/2023/3/31/23663053/google-pixel-6-pro-playstation-store-spring-sale-belkin-3-in-1-charger-ray-ban-stories-deal,Google’s last-gen Pixel 6 Pro is half off right now at Woot,Sheena Vasani,2023-03-31T14:51:16.199Z
